@relation mushroom-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute Edibility {p,e}
@attribute CapShape {x,b,s,f,k,c}
@attribute CapSurface {s,y,f,g}
@attribute CapColor {n,y,w,g,e,p,b,u,c,r}
@attribute Bruises {t,f}
@attribute Odor {p,a,l,n,f,c,y,s,m}
@attribute GillAttachment {f,a}
@attribute GillSpacing {c,w}
@attribute GillSize {n,b}
@attribute GillColor {k,n,g,p,w,h,u,e,b,r,y,o}
@attribute StalkShape {e,t}
@attribute StalkSurfaceAboveRing {s,f,k,y}
@attribute StalkSurfaceBelowRing {s,f,y,k}
@attribute StalkColorAboveRing {w,g,p,n,b,e,o,c,y}
@attribute StalkColorBelowRing {w,p,g,b,n,e,y,o,c}
@attribute VeilType {p}
@attribute VeilColor {w,n,o,y}
@attribute RingNumber {o,t,n}
@attribute RingType {p,e,l,f,n}
@attribute SporePrintColor {k,n,u,h,w,r,o,y,b}
@attribute Population {s,n,a,v,y,c}
@attribute Habitat {u,g,m,d,p,w,l}

@data
e,f,f,g,t,n,f,c,?,p,t,s,s,w,g,p,w,o,p,k,y,?
e,x,y,e,t,?,f,c,b,n,?,s,s,p,g,p,w,o,p,k,?,d
e,x,y,e,t,n,f,c,b,w,t,?,s,w,g,p,w,o,p,k,v,d
e,x,f,g,t,n,f,c,b,?,t,?,s,g,p,p,?,o,p,n,y,?
e,x,f,e,t,n,f,c,b,w,t,s,s,?,p,p,w,o,?,k,v,d
e,x,y,e,t,n,f,?,b,n,t,s,s,g,p,p,w,o,p,k,y,?
e,f,f,e,t,n,?,c,b,p,t,?,s,g,w,p,w,o,p,k,y,d
e,f,f,n,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,k,v,d
e,?,y,g,?,n,f,c,b,?,t,s,s,g,w,p,w,?,p,k,v,d
p,f,f,y,f,f,?,c,?,p,e,k,?,p,p,p,w,o,l,h,?,d
e,f,y,n,t,n,f,c,b,n,t,s,s,g,g,p,w,o,p,k,v,d
p,?,s,?,?,c,?,w,n,g,e,s,s,w,w,p,w,o,?,?,v,d
e,f,f,e,t,n,f,c,b,n,t,?,s,w,?,p,w,o,p,n,y,d
e,f,y,e,t,n,?,c,b,u,t,s,s,g,g,p,w,o,p,n,y,d
p,x,s,g,f,c,f,w,n,g,e,?,?,w,w,p,w,o,p,k,s,d
e,?,f,g,?,n,f,c,b,w,?,s,s,p,p,p,w,o,p,n,v,d
p,x,s,?,f,c,f,w,n,p,e,s,s,?,?,p,w,o,p,k,s,d
e,x,f,n,t,n,f,c,b,?,t,s,s,w,p,p,w,o,p,k,y,d
e,f,y,e,t,?,f,c,b,n,t,s,s,g,g,p,w,o,p,n,y,d
e,?,f,g,t,n,f,c,b,u,t,s,?,w,w,p,w,o,p,k,y,d
p,x,s,g,f,c,f,w,n,u,e,s,s,w,w,p,w,o,p,n,s,d
p,x,?,p,f,c,f,c,n,u,e,s,s,w,w,p,w,?,p,k,v,d
p,f,f,y,f,f,f,c,b,p,?,k,k,b,n,p,w,o,l,h,v,d
e,x,f,?,t,n,f,c,b,p,t,s,s,p,g,p,?,o,?,n,v,d
e,f,y,g,t,n,f,?,b,w,t,?,s,g,g,?,w,o,p,k,v,d
p,x,?,?,f,c,f,w,n,?,e,s,s,w,w,p,w,o,p,k,v,d
p,x,f,g,f,?,f,?,b,h,e,?,k,b,b,p,w,?,l,h,v,d
e,f,y,?,t,n,f,c,b,p,t,s,s,g,p,p,w,?,p,n,v,d
p,x,s,p,f,c,f,w,n,p,e,s,s,w,w,p,?,o,p,n,v,d
e,f,?,g,t,n,f,c,b,w,t,s,s,?,w,p,w,o,p,?,y,d
e,f,y,e,t,n,f,?,b,?,t,s,s,g,g,?,w,o,?,n,y,d
e,f,y,n,t,n,f,c,b,n,t,s,s,w,w,p,w,?,p,k,v,d
e,f,?,n,t,n,f,c,b,?,t,s,s,p,p,p,w,o,?,?,y,d
e,f,f,e,t,n,f,?,b,n,t,s,s,w,g,p,w,o,p,k,y,d
e,f,y,e,t,n,f,c,b,u,t,s,s,w,p,p,?,o,p,k,v,d
e,f,f,g,t,n,f,c,b,u,t,s,s,?,g,?,w,o,p,k,v,d
e,f,y,n,t,?,f,c,b,u,t,s,s,p,?,p,w,?,p,n,v,d
p,x,f,p,f,c,f,w,n,g,e,s,?,w,w,p,w,o,p,n,s,d
e,f,f,g,t,n,f,c,b,u,t,s,s,w,g,p,w,o,p,k,v,d
e,f,y,g,t,n,f,?,b,p,t,s,s,w,w,p,w,o,p,k,v,d
e,f,f,e,t,n,f,c,b,n,t,s,s,p,w,?,w,o,p,n,y,d
e,?,y,g,t,n,f,c,b,w,t,s,s,p,w,p,?,o,p,?,y,d
e,x,s,w,t,a,f,w,n,n,t,s,?,w,?,p,w,o,p,n,?,d
e,?,?,n,t,n,f,c,?,p,t,?,s,g,g,p,w,o,p,n,y,d
p,x,f,p,f,c,f,c,n,?,e,s,s,w,w,p,w,o,p,n,s,d
e,x,f,n,t,n,f,c,b,u,t,s,s,p,g,p,w,?,p,k,v,d
e,f,y,e,t,n,f,c,b,n,t,s,s,p,g,p,w,o,p,?,?,?
e,f,y,g,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,k,y,d
p,x,f,w,f,c,f,w,n,p,e,s,s,w,w,p,w,o,p,n,?,d
p,x,f,g,f,f,f,?,b,h,e,k,k,p,n,p,w,o,?,?,y,d
e,x,f,g,t,n,f,c,b,n,?,s,s,p,w,p,w,o,p,k,?,d
e,f,y,n,?,n,f,?,b,u,t,s,s,g,w,p,w,o,p,k,y,d
e,f,y,g,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,k,v,d
e,f,y,g,t,n,f,?,b,p,t,s,s,?,w,p,w,o,p,n,y,d
p,x,?,p,f,c,f,c,n,p,?,s,s,w,w,p,w,o,p,?,v,d
p,x,s,g,f,c,f,w,n,p,e,s,s,w,w,p,?,o,p,n,?,d
e,f,f,e,t,n,f,c,b,?,t,s,s,p,?,p,w,o,p,n,y,d
e,f,f,e,t,n,f,c,b,p,?,s,s,p,w,p,w,o,p,n,v,d
e,x,y,n,t,n,f,c,?,n,t,?,s,p,p,p,w,o,p,n,y,?
e,f,y,e,?,n,f,c,b,u,t,?,s,w,g,p,w,o,?,k,v,d
p,x,f,p,f,c,f,w,n,u,e,s,s,w,w,p,w,o,p,n,s,d
p,x,f,p,f,c,f,c,n,g,e,s,s,w,w,p,w,o,p,n,s,d
e,f,y,?,t,n,f,c,b,w,t,s,s,w,p,p,w,o,p,n,y,?
p,x,y,g,f,?,f,c,b,p,e,k,k,n,n,p,w,o,l,h,?,d
e,f,f,e,t,n,f,c,?,p,t,s,s,p,p,p,?,o,p,n,v,d
e,f,y,n,t,n,f,?,b,p,t,s,s,p,g,p,w,o,p,n,y,d
e,f,y,n,t,n,f,c,b,w,t,?,s,?,g,p,w,o,p,k,y,?
p,x,s,p,f,c,f,c,?,g,e,s,s,?,w,?,w,o,p,n,v,d
p,x,f,g,f,f,f,c,b,p,e,k,k,n,b,p,w,o,l,h,v,d
e,f,f,e,t,n,f,c,b,w,t,s,s,p,w,p,?,o,p,k,?,?
e,f,y,e,t,n,f,?,b,w,?,s,s,g,p,p,w,o,p,n,v,d
p,x,?,g,f,c,f,w,n,n,e,s,?,w,w,p,w,o,p,n,v,d
p,x,s,g,f,c,f,c,n,?,e,s,s,w,w,p,w,o,?,n,s,?
e,f,?,e,t,n,f,c,b,w,t,s,s,p,w,?,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,p,?,s,s,w,p,p,w,?,p,n,y,d
e,f,f,g,t,n,f,c,b,u,t,s,s,p,w,p,w,o,?,k,y,d
e,f,y,e,t,n,?,c,b,?,?,s,s,p,p,p,w,o,p,n,y,d
e,f,f,e,t,n,f,c,b,w,t,s,s,p,g,p,w,o,p,k,y,?
e,?,y,e,t,n,f,c,b,p,t,s,s,g,w,p,?,o,p,n,y,d
e,f,y,g,?,n,f,c,b,n,t,s,s,p,w,p,w,o,p,n,y,d
e,f,?,e,t,n,f,c,b,u,t,s,s,p,w,p,w,?,p,n,y,d
e,f,y,g,t,n,?,c,b,u,?,s,s,p,w,p,w,?,p,k,y,d
e,f,y,e,t,n,f,c,b,w,t,s,s,g,p,p,w,?,?,k,v,d
p,x,f,g,f,?,f,c,n,p,e,s,s,w,w,p,?,o,p,n,v,d
p,x,s,g,f,c,?,?,n,n,e,s,s,w,w,p,?,o,?,k,v,?
e,f,y,g,t,?,f,c,b,p,?,s,s,g,w,p,w,o,p,n,v,d
p,x,y,y,f,f,f,c,b,g,e,k,k,?,p,p,w,o,l,h,v,d
e,f,f,g,t,n,f,c,b,p,t,s,s,g,w,?,w,o,p,k,?,d
p,x,f,p,?,c,f,c,n,n,e,s,s,w,w,p,w,o,p,?,v,?
p,x,f,g,f,c,f,c,n,g,e,s,s,?,w,p,w,o,p,k,?,d
e,x,f,n,t,n,f,c,b,n,?,s,s,w,g,p,?,o,?,n,?,d
p,x,y,g,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,h,v,d
e,f,f,g,t,n,f,c,b,w,t,s,s,p,p,?,?,o,p,?,y,?
p,f,f,y,f,?,f,c,b,h,e,k,k,p,p,p,w,o,l,h,?,d
p,x,f,y,f,f,f,c,b,?,e,k,k,n,p,p,w,o,l,h,?,d
p,x,f,w,f,c,?,c,n,u,e,?,s,w,w,p,w,o,p,k,s,d
e,f,y,e,t,n,f,?,b,p,?,s,s,w,?,p,?,o,p,?,y,d
e,x,s,w,t,a,f,w,n,p,t,s,s,w,w,p,w,o,p,u,v,?
e,x,f,e,?,n,?,c,b,w,t,s,s,p,p,p,w,o,p,k,v,d
e,f,y,g,t,?,f,c,b,w,t,s,s,w,g,p,w,o,p,k,y,d
e,f,f,e,t,n,f,c,b,p,t,s,s,g,g,p,w,o,p,k,y,d
e,f,y,e,t,n,f,c,b,w,t,s,s,p,?,p,w,o,p,?,?,d
e,f,f,g,t,n,f,c,?,u,t,s,s,g,w,p,w,o,?,?,v,d
p,f,f,?,f,f,f,c,b,?,?,k,k,b,b,p,w,o,l,h,y,d
e,x,?,g,t,?,?,c,b,n,t,s,s,g,w,p,w,o,p,n,v,?
p,f,f,y,f,f,f,c,b,p,e,k,?,p,n,p,w,o,l,h,y,d
p,x,f,y,f,f,f,c,b,p,e,k,k,n,b,p,w,o,l,h,y,d
p,x,f,p,f,?,f,c,n,p,e,s,s,w,w,p,w,o,p,k,s,d
p,x,f,y,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,d
e,f,y,?,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,n,y,d
p,?,?,y,f,f,f,c,b,g,e,k,k,?,?,p,w,?,l,h,y,d
e,x,s,w,t,l,f,w,n,n,t,s,s,w,w,p,w,?,p,n,?,d
p,f,y,g,f,f,f,c,b,g,e,?,k,n,n,p,w,o,l,h,y,d
e,f,f,g,t,n,f,c,b,n,t,s,s,w,g,p,w,o,p,n,v,d
p,?,f,?,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,h,y,d
e,f,?,e,t,n,f,c,b,n,t,s,s,g,?,p,?,o,p,k,?,d
p,x,s,g,f,c,f,c,n,p,e,s,s,w,w,p,?,o,p,k,v,d
e,f,f,n,?,n,f,?,b,?,t,s,s,w,?,p,w,o,p,n,y,d
p,x,y,y,f,f,f,c,b,h,e,k,k,?,p,p,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,y,d
p,x,y,g,?,f,f,c,b,g,?,k,k,b,n,p,w,o,l,h,v,d
p,f,f,g,f,f,f,c,b,p,e,k,k,p,n,?,w,o,l,?,y,d
p,x,y,y,f,f,?,c,b,h,e,?,k,n,p,p,w,o,l,h,v,d
e,?,f,e,?,n,f,c,b,?,t,?,s,w,g,p,?,o,p,n,v,d
p,f,y,g,f,?,f,c,b,p,e,k,k,?,p,p,w,o,l,h,?,d
e,x,f,n,t,n,f,c,b,p,t,s,s,g,g,p,w,?,p,k,v,?
p,f,y,g,f,?,f,c,?,p,e,k,k,p,b,p,w,o,?,h,y,d
e,f,f,g,t,n,f,c,b,u,t,s,s,p,w,?,w,o,p,k,v,d
e,x,f,g,t,?,f,c,b,u,?,s,s,g,?,p,w,o,p,?,v,d
p,x,?,g,f,f,?,c,b,p,e,k,k,n,p,p,w,?,l,h,y,d
p,f,f,g,f,f,f,c,b,h,e,k,k,b,b,p,w,o,l,h,v,d
e,x,y,g,t,?,f,c,b,w,t,?,s,g,p,p,w,o,p,n,v,d
e,x,f,n,t,n,f,c,b,n,t,?,?,p,?,p,w,o,p,n,y,d
e,x,f,e,t,n,?,c,?,u,t,?,s,g,g,p,w,o,p,n,y,?
p,x,f,y,f,f,f,c,b,?,e,k,k,?,n,p,w,?,l,h,v,d
p,x,f,y,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,h,e,k,k,p,n,p,?,o,?,?,y,d
e,x,f,?,t,n,f,c,b,?,t,s,s,p,w,p,w,o,p,n,y,d
e,x,f,n,?,n,?,c,b,u,t,s,?,g,g,p,w,o,p,n,y,d
e,?,f,n,?,n,?,c,b,w,?,s,s,w,g,p,w,o,p,n,v,d
e,x,f,n,t,n,f,c,?,p,t,s,s,g,p,p,w,?,?,k,v,d
e,x,y,n,t,n,?,c,b,w,?,s,s,g,?,p,w,o,?,?,v,d
p,x,y,g,f,f,f,c,b,h,e,k,k,b,b,p,?,o,l,h,y,d
e,x,y,e,t,n,f,c,b,p,t,s,s,g,w,p,w,o,p,k,v,d
e,f,f,y,t,a,f,?,n,n,t,s,s,w,w,p,w,o,p,n,v,d
p,x,y,?,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,v,?
p,x,y,n,f,n,f,c,n,w,e,k,?,w,n,p,w,?,e,w,v,d
p,f,y,y,f,f,?,c,b,g,e,k,k,p,b,p,w,o,l,h,y,d
e,x,f,n,t,n,f,c,b,n,t,s,s,g,p,p,w,o,p,?,v,d
e,x,f,n,t,n,f,c,b,?,t,s,s,w,w,p,w,o,p,k,v,d
e,x,f,g,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,n,v,?
p,f,y,y,f,f,f,c,b,p,e,k,k,n,n,p,w,o,?,h,y,?
e,f,s,?,t,a,f,w,?,n,t,s,s,w,w,p,w,o,?,u,v,?
p,x,y,n,f,n,f,c,?,w,e,k,y,w,y,p,w,?,?,w,?,d
e,?,f,y,t,?,f,w,n,n,t,?,s,w,w,p,?,?,p,u,v,d
p,f,f,g,f,f,f,c,b,?,e,?,k,n,p,p,w,o,l,h,y,?
e,x,f,g,t,n,f,c,b,p,t,?,s,p,p,p,w,o,p,n,v,?
e,x,f,n,t,n,f,c,b,w,t,s,s,p,g,p,w,o,p,n,y,d
e,x,f,n,t,n,f,c,b,w,t,s,s,g,?,p,?,o,p,k,y,d
e,x,f,e,t,n,f,?,b,?,t,s,s,g,w,p,w,o,p,k,v,d
p,f,y,g,f,f,f,c,b,p,e,k,k,n,b,p,w,o,l,h,v,d
p,x,y,n,f,?,?,c,?,b,t,s,s,p,w,?,w,o,e,w,v,d
e,f,y,?,t,n,f,c,b,p,t,s,s,g,g,p,w,?,p,k,y,?
p,f,y,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,v,d
e,x,s,y,t,l,f,w,n,w,t,s,s,?,w,p,w,o,p,n,v,d
e,x,f,n,t,n,?,c,b,n,t,s,s,?,?,p,w,o,p,n,v,d
e,f,f,g,t,n,f,c,b,?,t,s,s,g,p,?,?,o,p,?,y,d
p,x,y,?,f,y,f,?,n,b,?,s,k,p,p,p,w,o,?,w,v,d
e,x,f,w,t,a,?,w,n,p,t,s,s,w,?,?,w,o,p,n,v,d
p,x,y,n,f,f,f,c,n,b,t,k,?,p,p,p,w,o,e,w,v,d
e,x,y,g,t,?,f,c,b,p,t,s,s,g,w,p,w,?,p,k,y,d
e,f,f,n,t,n,f,c,b,w,t,s,s,g,p,p,w,o,p,n,y,d
p,x,y,g,f,f,f,?,b,g,e,k,?,p,p,p,w,o,l,h,v,d
e,?,f,g,t,n,f,c,b,n,t,s,s,p,?,p,w,o,p,k,?,d
p,x,y,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,?,?,v,d
e,x,y,n,t,n,f,c,b,u,t,s,s,g,w,p,w,o,p,n,v,d
e,x,f,g,t,n,f,c,b,w,t,?,?,p,g,p,w,o,p,k,y,d
e,f,?,w,t,l,f,w,?,p,t,s,s,w,w,p,w,o,p,u,v,d
e,x,y,n,t,n,f,?,b,u,t,s,s,p,g,?,w,o,p,n,v,d
e,?,f,n,t,n,f,c,b,w,t,s,s,p,p,?,w,o,p,n,y,d
p,x,?,n,f,f,f,c,n,b,t,?,k,?,p,p,w,o,e,w,?,d
e,x,f,g,t,n,?,c,b,n,t,s,s,g,g,p,w,o,p,n,v,d
e,?,f,n,t,n,?,c,b,w,t,s,s,g,w,p,w,o,p,k,y,d
p,x,y,g,f,?,f,c,b,g,e,k,k,?,b,p,w,o,l,h,?,d
p,x,y,e,f,?,?,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
e,x,?,e,?,n,f,c,b,n,t,s,s,g,w,p,?,o,p,n,v,d
e,x,y,?,t,n,f,c,b,?,t,s,s,w,w,p,?,o,p,k,y,d
p,f,y,y,f,f,?,?,b,h,e,k,k,n,b,p,?,?,?,h,y,d
e,x,?,?,f,n,?,c,n,u,e,s,f,w,w,p,w,o,f,h,y,d
e,x,y,e,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,n,v,d
p,f,s,e,f,?,?,c,n,b,t,k,s,p,p,p,w,?,e,w,v,d
p,x,s,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d
p,f,s,n,f,f,?,c,n,b,t,k,k,p,p,p,?,?,e,w,v,d
e,x,f,e,t,n,f,c,b,p,t,s,s,g,w,p,w,o,?,k,v,d
p,x,s,e,?,s,f,c,?,b,t,?,?,w,p,p,w,?,e,w,?,d
p,k,?,n,f,s,f,?,n,b,t,s,k,w,p,p,w,o,e,w,v,d
p,f,s,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,?,v,d
p,x,s,e,f,f,f,c,n,b,t,?,k,p,p,p,w,o,e,w,v,d
p,f,s,n,?,y,f,c,?,?,t,s,k,p,p,p,?,o,e,w,v,d
p,x,s,n,f,s,f,c,n,b,?,s,?,w,w,p,w,o,e,w,v,d
p,k,y,e,f,f,f,c,n,b,t,s,k,p,p,p,w,?,e,w,v,d
p,f,?,?,f,f,?,c,n,b,t,?,s,?,w,p,w,o,e,?,v,d
e,x,y,?,t,n,f,c,b,w,t,s,s,w,?,?,w,o,p,n,y,d
p,?,s,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
p,f,?,n,f,f,f,?,n,b,t,k,k,p,w,p,w,o,e,w,v,d
p,?,s,e,f,f,f,c,n,b,t,s,k,?,p,?,w,o,e,w,v,d
p,x,s,e,?,?,?,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d
p,x,y,e,?,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
p,x,s,?,f,f,f,c,n,?,t,s,s,w,p,p,w,o,e,w,v,d
p,x,?,n,f,s,f,?,n,b,t,s,k,w,?,p,w,o,e,w,v,d
p,f,y,e,f,?,f,c,n,?,t,k,s,w,w,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
p,f,s,n,f,?,f,c,n,b,t,s,k,p,w,?,w,o,e,w,v,d
p,f,y,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
e,x,f,n,t,n,f,c,b,u,t,s,s,g,w,p,w,o,p,n,y,d
e,x,y,g,t,n,f,c,b,u,?,s,s,g,g,p,w,o,p,n,y,d
p,f,y,e,f,?,?,c,n,?,t,s,s,p,p,p,w,o,e,w,v,d
p,k,y,e,f,s,f,c,n,b,t,k,s,?,w,p,w,o,e,w,?,d
p,f,y,e,f,y,f,c,n,?,t,k,k,w,p,p,w,o,e,w,v,d
p,f,s,n,f,?,f,c,n,b,t,s,s,p,w,p,w,o,?,w,v,d
e,x,?,e,t,n,f,c,b,u,t,s,s,p,w,p,?,?,p,n,v,d
p,f,y,e,f,m,a,c,b,w,e,?,y,c,c,p,w,n,n,?,c,?
e,x,s,n,f,n,f,c,?,w,e,y,y,n,n,?,w,t,p,w,y,d
e,x,y,n,t,n,f,c,b,p,t,s,s,g,g,p,w,o,p,n,?,d
e,?,y,n,t,?,f,?,b,u,t,s,s,w,p,p,w,o,p,n,y,d
e,f,f,g,t,n,f,c,?,w,t,s,?,g,w,p,w,o,?,n,?,d
p,k,s,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,?,w,v,d
p,k,s,e,f,f,f,c,n,b,t,?,k,w,p,p,?,o,e,w,v,d
p,k,s,n,f,y,f,c,n,b,t,?,k,?,w,p,?,o,e,w,?,d
p,x,s,e,f,s,f,c,n,b,t,s,s,?,w,p,w,o,e,w,v,d
e,x,f,n,t,n,f,c,b,p,t,s,s,p,p,p,?,o,p,k,v,d
p,k,s,n,f,s,f,?,n,b,t,s,s,p,w,p,w,o,e,w,?,?
p,x,s,n,f,f,f,c,n,b,t,k,s,p,?,p,w,?,e,w,v,d
e,x,y,e,t,n,f,c,b,n,t,?,s,g,w,p,w,o,p,k,y,d
e,x,y,e,t,n,f,c,b,p,t,?,s,w,w,p,w,o,p,k,v,?
e,x,y,e,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,k,v,d
e,f,y,g,t,n,f,c,b,u,t,s,s,?,p,p,w,o,p,?,v,d
e,f,f,n,t,n,f,c,b,n,t,?,?,w,p,p,w,?,p,k,y,?
p,x,y,n,f,m,f,c,b,y,e,k,y,c,c,p,?,n,n,w,c,d
p,f,s,e,f,y,f,c,n,b,t,s,s,w,?,p,w,o,e,w,v,d
e,f,f,?,t,n,f,c,?,u,t,s,s,g,?,p,w,?,p,?,y,d
p,k,y,e,f,?,f,c,?,b,t,s,s,w,p,p,?,o,e,w,v,d
e,f,f,n,?,n,f,c,b,p,t,s,s,?,w,p,?,o,p,k,y,d
e,f,f,n,t,n,f,c,b,p,t,s,s,p,g,p,w,o,p,k,y,d
p,k,y,e,f,y,f,c,n,b,t,s,k,w,p,p,?,o,e,?,v,d
p,f,y,n,f,y,f,c,n,b,t,s,s,p,p,p,w,?,e,w,v,d
p,k,s,n,f,y,f,c,n,b,t,s,?,w,w,?,?,o,e,w,v,?
e,f,f,n,t,?,f,c,b,n,t,s,s,p,g,p,w,o,p,k,y,d
e,f,f,?,?,n,f,?,?,n,t,s,s,w,w,p,w,o,?,n,v,d
p,k,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,?,e,w,v,d
p,k,s,?,f,s,f,c,n,b,t,s,k,?,p,p,w,?,e,w,v,d
p,f,y,n,f,f,f,c,n,b,?,k,k,?,p,p,?,o,e,w,?,?
e,f,f,n,t,n,f,c,b,p,t,s,s,w,p,p,w,o,p,n,v,d
p,x,s,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d
e,x,y,n,t,n,?,?,b,p,t,s,s,g,p,p,w,o,p,k,y,d
p,k,y,e,?,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d
p,x,y,n,f,?,a,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d
e,f,f,g,t,n,f,c,b,p,t,s,s,w,?,p,?,?,p,?,y,d
e,x,y,g,t,n,f,c,b,w,t,s,s,p,p,p,w,?,p,k,y,d
p,k,y,n,?,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d
e,f,f,g,t,n,f,c,b,n,?,?,s,?,w,p,w,o,p,?,y,d
e,x,?,?,t,n,f,c,b,n,t,?,s,g,w,p,w,o,p,n,y,d
p,k,y,e,f,?,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,?
p,k,s,?,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,?,v,d
e,x,y,g,t,n,f,c,b,w,t,s,?,g,p,p,w,o,p,k,v,d
p,k,s,e,f,f,?,c,n,b,t,k,k,p,p,?,w,?,e,w,v,d
p,x,y,e,f,?,f,c,n,b,?,s,s,w,p,p,w,o,e,w,v,d
e,f,f,g,t,n,f,c,b,p,t,s,s,g,p,p,w,o,p,n,v,d
e,x,f,e,t,n,f,c,b,p,t,s,s,g,p,p,w,o,p,k,y,d
e,x,f,?,t,n,f,c,b,n,?,s,?,w,p,p,w,o,p,n,y,d
p,k,y,n,?,f,f,c,n,b,t,k,k,w,p,p,w,?,e,w,v,d
p,k,s,n,f,f,f,c,n,b,t,?,s,p,p,p,w,o,e,w,v,d
p,f,y,c,f,?,a,c,b,y,e,k,y,c,c,p,?,n,n,w,?,d
e,f,f,n,f,?,f,w,n,w,e,?,s,w,n,p,w,o,e,w,v,l
p,?,y,n,f,?,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l
p,x,?,e,f,y,f,?,n,b,t,k,s,w,w,p,w,o,e,w,v,l
p,x,y,n,f,f,f,c,n,?,t,?,k,p,w,p,w,o,e,w,v,?
p,f,s,n,f,y,?,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l
p,?,s,n,f,f,?,?,n,b,t,s,k,w,w,p,w,o,e,w,v,l
p,x,y,e,f,s,f,c,n,b,t,k,k,?,p,?,w,o,e,w,v,l
p,f,y,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
p,?,s,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,?,?,v,l
p,f,s,n,f,y,f,c,n,?,t,s,k,w,w,p,w,?,e,w,v,l
p,x,s,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,?,w,v,l
p,f,y,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
p,f,y,n,?,y,f,c,n,b,?,s,s,w,p,p,?,o,e,w,v,l
p,f,s,e,f,s,f,c,n,b,t,s,k,?,w,p,w,o,e,w,v,l
e,x,?,n,f,n,?,w,n,w,e,s,f,w,n,p,?,o,e,w,v,l
p,?,y,n,f,f,f,c,n,?,t,?,k,p,w,p,w,o,e,w,v,l
p,f,y,n,f,f,f,c,n,b,t,k,s,w,?,p,w,o,e,w,v,l
p,x,s,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l
p,f,s,e,f,s,f,c,n,b,t,k,s,w,p,p,?,o,e,w,v,l
e,x,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,o,?,o,v,l
p,k,y,n,f,y,f,c,?,b,t,k,?,p,?,p,w,?,e,w,v,l
p,f,y,e,f,y,f,c,n,b,?,k,k,w,?,p,w,o,e,w,v,l
p,f,y,e,?,f,f,c,n,b,t,s,k,w,p,p,w,o,?,w,v,l
p,f,y,e,f,s,f,c,n,?,t,k,s,w,p,p,w,o,e,w,v,l
p,f,s,n,?,s,f,c,n,b,t,?,k,p,p,p,w,o,e,w,v,l
p,x,?,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,?,v,l
p,?,s,e,f,y,?,c,n,b,t,s,s,?,?,p,w,o,e,w,v,l
p,f,s,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
p,f,s,?,f,y,f,c,n,b,t,k,?,p,p,?,w,o,?,w,v,l
p,f,s,n,f,y,f,c,n,b,t,?,k,w,p,p,w,o,e,w,v,l
p,f,y,n,?,s,f,c,n,?,t,s,s,w,w,p,w,o,e,w,v,l
p,?,s,n,f,s,f,c,n,b,t,s,?,w,w,p,w,o,e,?,v,l
